epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,3892.2,1.71355,0.93195,1.48653,0.85488,0.68901,0.78004,0.32839,2.20957,1.23212,2.03446,0.00442,0.00442,0.00442
126,3922.1,1.73148,0.9601,1.50026,0.83528,0.71171,0.80132,0.33108,2.24188,1.23767,2.04228,0.004375,0.004375,0.004375
127,3951.89,1.73307,0.93735,1.4965,0.83984,0.69591,0.77939,0.32885,2.26786,1.18552,2.06657,0.00433,0.00433,0.00433
128,3981.75,1.71762,0.95122,1.49011,0.79048,0.72808,0.76859,0.3227,2.19844,1.26256,2.00393,0.004285,0.004285,0.004285
129,4011.68,1.74592,0.96964,1.51607,0.83975,0.70484,0.78569,0.34384,2.16082,1.25101,1.96498,0.00424,0.00424,0.00424
130,4041.46,1.70565,0.94618,1.49244,0.79889,0.69006,0.7635,0.31879,2.19427,1.32388,2.01257,0.004195,0.004195,0.004195
131,4071.5,1.72139,0.95265,1.50837,0.86542,0.67836,0.79167,0.33544,2.21646,1.36429,2.02046,0.00415,0.00415,0.00415
132,4101.33,1.70771,0.96121,1.52056,0.8546,0.68743,0.78571,0.32949,2.22259,1.223,2.04042,0.004105,0.004105,0.004105
133,4131.7,1.67386,0.91964,1.47148,0.80562,0.67863,0.78175,0.32675,2.15103,1.25934,1.97883,0.00406,0.00406,0.00406
134,4162.1,1.70432,0.90576,1.49368,0.88227,0.73684,0.81613,0.34159,2.20573,1.20518,2.01887,0.004015,0.004015,0.004015
135,4192.96,1.69283,0.92403,1.48336,0.89249,0.72823,0.82895,0.32391,2.2084,1.19199,1.99855,0.00397,0.00397,0.00397
136,4223.57,1.71759,0.93004,1.49649,0.8585,0.70964,0.78062,0.33585,2.28428,1.20782,2.08466,0.003925,0.003925,0.003925
137,4253.74,1.70768,0.92853,1.49326,0.83155,0.66398,0.73607,0.31642,2.32076,1.32087,2.10273,0.00388,0.00388,0.00388
138,4283.41,1.68025,0.91459,1.466,0.88219,0.70069,0.80263,0.32655,2.3156,1.20504,2.12873,0.003835,0.003835,0.003835
139,4312.97,1.69888,0.92567,1.47218,0.82849,0.76272,0.81056,0.32522,2.21461,1.24441,2.00152,0.00379,0.00379,0.00379
140,4342.73,1.68441,0.92251,1.47949,0.86744,0.67836,0.79188,0.33651,2.20952,1.2212,2.01412,0.003745,0.003745,0.003745
141,4372.66,1.69404,0.91674,1.50064,0.81494,0.7076,0.78426,0.33185,2.31407,1.1695,2.1149,0.0037,0.0037,0.0037
142,4403.06,1.69071,0.92979,1.49081,0.86551,0.71509,0.78998,0.32527,2.22226,1.22331,2.01069,0.003655,0.003655,0.003655
143,4433.23,1.70386,0.89773,1.46676,0.83816,0.71345,0.76495,0.34369,2.22176,1.21139,2.02308,0.00361,0.00361,0.00361
144,4463.21,1.69063,0.92776,1.45676,0.84706,0.72515,0.78257,0.34455,2.18386,1.13459,1.99415,0.003565,0.003565,0.003565
145,4493.12,1.69394,0.92449,1.49992,0.87909,0.7193,0.80283,0.3337,2.17835,1.18352,1.99041,0.00352,0.00352,0.00352
146,4523.32,1.67431,0.91697,1.45143,0.85298,0.71253,0.79169,0.32689,2.305,1.27976,2.09575,0.003475,0.003475,0.003475
147,4553.18,1.67298,0.91079,1.47582,0.82993,0.73684,0.77024,0.31933,2.23145,1.22906,2.04772,0.00343,0.00343,0.00343
148,4583.21,1.66425,0.89731,1.45894,0.93834,0.70175,0.81784,0.33292,2.26095,1.18592,2.09209,0.003385,0.003385,0.003385
149,4613.34,1.68978,0.92526,1.48804,0.85004,0.76242,0.81142,0.33381,2.20136,1.19329,2.03977,0.00334,0.00334,0.00334
150,4644.43,1.7188,0.93537,1.48675,0.84736,0.71345,0.78683,0.32457,2.23823,1.20563,2.02868,0.003295,0.003295,0.003295
151,4675.21,1.67642,0.9103,1.4635,0.89439,0.67251,0.76011,0.33413,2.23523,1.21408,2.03532,0.00325,0.00325,0.00325
152,4705.31,1.66951,0.89597,1.46801,0.89029,0.67251,0.78581,0.32925,2.22028,1.27376,2.01827,0.003205,0.003205,0.003205
153,4734.95,1.66361,0.90118,1.48217,0.84393,0.7076,0.76991,0.34749,2.22345,1.19576,2.04792,0.00316,0.00316,0.00316
154,4764.54,1.70152,0.8885,1.49217,0.87943,0.72513,0.80576,0.33128,2.26234,1.18245,2.08976,0.003115,0.003115,0.003115
155,4794.31,1.64118,0.89433,1.45164,0.90426,0.71803,0.80158,0.33439,2.20344,1.16304,2.0259,0.00307,0.00307,0.00307
156,4823.87,1.64017,0.88222,1.46301,0.86852,0.73396,0.80038,0.3504,2.17328,1.17272,1.97675,0.003025,0.003025,0.003025
157,4853.27,1.69569,0.90206,1.47349,0.85925,0.7076,0.79514,0.34393,2.18294,1.20943,1.98831,0.00298,0.00298,0.00298
158,4882.83,1.65972,0.89831,1.45958,0.88507,0.76563,0.82978,0.35188,2.20366,1.13893,2.00754,0.002935,0.002935,0.002935
159,4912.46,1.66762,0.90267,1.47567,0.88905,0.70293,0.80939,0.3545,2.20223,1.21414,2.00794,0.00289,0.00289,0.00289
160,4942.27,1.70326,0.88705,1.4906,0.87208,0.71766,0.79209,0.33811,2.26619,1.19862,2.09763,0.002845,0.002845,0.002845
161,4972.15,1.66396,0.88523,1.45742,0.87471,0.73099,0.79894,0.33952,2.19192,1.1879,2.00585,0.0028,0.0028,0.0028
162,5001.75,1.66677,0.88901,1.46704,0.88516,0.7193,0.79081,0.33715,2.22151,1.17757,2.02777,0.002755,0.002755,0.002755
163,5031.79,1.66959,0.89637,1.48561,0.82395,0.72515,0.78683,0.32934,2.28636,1.21535,2.06392,0.00271,0.00271,0.00271
164,5062.63,1.65916,0.87947,1.47371,0.82449,0.74176,0.78727,0.32804,2.25966,1.19505,2.03335,0.002665,0.002665,0.002665
165,5093.44,1.66572,0.91675,1.48423,0.84407,0.74854,0.81841,0.33571,2.29462,1.20162,2.09745,0.00262,0.00262,0.00262
166,5125.58,1.63737,0.86731,1.4305,0.85708,0.73646,0.79351,0.3436,2.23174,1.20253,2.04513,0.002575,0.002575,0.002575
167,5156.93,1.6624,0.88118,1.45695,0.85908,0.7193,0.7891,0.326,2.25229,1.21555,2.06793,0.00253,0.00253,0.00253
168,5187.59,1.64894,0.87291,1.458,0.84763,0.74854,0.79208,0.33243,2.24815,1.14828,2.07304,0.002485,0.002485,0.002485
169,5217.66,1.65562,0.88497,1.45823,0.84249,0.73099,0.78495,0.33664,2.23893,1.19945,2.0563,0.00244,0.00244,0.00244
170,5247.43,1.6614,0.8724,1.45559,0.87608,0.74269,0.81339,0.3379,2.2389,1.14148,2.04369,0.002395,0.002395,0.002395
171,5276.72,1.67421,0.88032,1.46894,0.86919,0.73684,0.81283,0.33848,2.26214,1.17385,2.05576,0.00235,0.00235,0.00235
172,5306.16,1.64511,0.88824,1.45421,0.86682,0.73099,0.80486,0.32808,2.21131,1.2082,2.01324,0.002305,0.002305,0.002305
173,5335.64,1.63558,0.86961,1.45881,0.85472,0.72515,0.77247,0.32768,2.25309,1.16526,2.05249,0.00226,0.00226,0.00226
174,5364.97,1.65834,0.87668,1.45823,0.87636,0.74611,0.80559,0.33124,2.22794,1.09589,2.02358,0.002215,0.002215,0.002215
175,5394.58,1.62141,0.85837,1.4217,0.90463,0.7076,0.81854,0.33767,2.22805,1.14773,2.0204,0.00217,0.00217,0.00217
176,5424.51,1.63365,0.87871,1.43718,0.80773,0.76161,0.81171,0.33359,2.2469,1.18657,2.04785,0.002125,0.002125,0.002125
177,5454.47,1.63746,0.86531,1.44656,0.92782,0.68421,0.81141,0.3627,2.20247,1.21611,2.01392,0.00208,0.00208,0.00208
178,5484.31,1.64837,0.87983,1.45157,0.86729,0.73684,0.8041,0.33497,2.22551,1.14223,2.03363,0.002035,0.002035,0.002035
179,5515,1.64645,0.89111,1.45201,0.86543,0.73684,0.81277,0.35594,2.21468,1.15513,2.00554,0.00199,0.00199,0.00199
180,5546.04,1.62629,0.84569,1.4135,0.85374,0.75097,0.80841,0.33676,2.26254,1.13739,2.06218,0.001945,0.001945,0.001945
181,5577.18,1.62964,0.85108,1.45385,0.86961,0.73099,0.82678,0.34559,2.27284,1.11849,2.07089,0.0019,0.0019,0.0019
182,5608.97,1.63177,0.86721,1.44984,0.88624,0.72891,0.81949,0.3341,2.27562,1.14017,2.06531,0.001855,0.001855,0.001855
183,5639.92,1.62525,0.86164,1.44019,0.82699,0.77778,0.8198,0.33551,2.2617,1.1647,2.04818,0.00181,0.00181,0.00181
184,5670.27,1.64149,0.8754,1.44567,0.88111,0.73099,0.81575,0.33768,2.27173,1.14622,2.07963,0.001765,0.001765,0.001765
185,5700.4,1.63745,0.8575,1.4471,0.86344,0.72515,0.79968,0.33641,2.27337,1.19121,2.08001,0.00172,0.00172,0.00172
